Module_Name,Module_Description,Activity_Name,Parent_Activity_Name,Activity_Description,Activity_Type,Day,StartTime,EndTime,StartDate,WeekLabel,WeekPattern,Location,Location_Description
POLS3017_S2,International Relations Theory,POLS3017_S2 Tutorial01/ 013,POLS3017_S2 Tutorial01/ 013,,Tutorial,Thursday,14:00,15:00,07/30/2015,"30-35, 38-43",0000000000000000000000000000011111100111111000000000,COP G031,_Copland Building Room G031
POLS3025_S2,Contemporary Political Analysis,POLS3025_S2 Computer Laboratory01/ 001,POLS3025_S2 Computer Laboratory01/ 001,,Computer Laboratory,Tuesday,12:00,13:00,09/01/2015,"35, 38-43",0000000000000000000000000000000000100111111000000000,COP G032,_Copland Building Computer Laboratory G032
POLS3025_S2,Contemporary Political Analysis,POLS3025_S2 Computer Laboratory01/ 002,POLS3025_S2 Computer Laboratory01/ 002,,Computer Laboratory,Tuesday,13:00,14:00,09/01/2015,"35, 38-43",0000000000000000000000000000000000100111111000000000,COP G032,_Copland Building Computer Laboratory G032
POLS3025_S2,Contemporary Political Analysis,POLS3025_S2 Computer Laboratory01/ 003,POLS3025_S2 Computer Laboratory01/ 003,,Computer Laboratory,Wednesday,10:00,11:00,09/02/2015,"35, 38-43",0000000000000000000000000000000000100111111000000000,COP G032,_Copland Building Computer Laboratory G032
POLS3025_S2,Contemporary Political Analysis,POLS3025_S2 Lecture01/ 001,POLS3025_S2 Lecture01/ 001,Lectures will be recorded,Lecture,Monday,13:00,15:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,MCC T4,_Manning Clark Centre (Video Conferencing) Theatrette 4
POLS3025_S2,Contemporary Political Analysis,POLS3025_S2 Tutorial01/ 001,POLS3025_S2 Tutorial01/ 001,,Tutorial,Tuesday,12:00,13:00,07/21/2015,29-34,0000000000000000000000000000111111000000000000000000,MORAN G007,_Moran Building Room G007
POLS3025_S2,Contemporary Political Analysis,POLS3025_S2 Tutorial01/ 002,POLS3025_S2 Tutorial01/ 002,,Tutorial,Tuesday,13:00,14:00,07/21/2015,29-34,0000000000000000000000000000111111000000000000000000,COP G039,_Copland Building Tutorial Room G039
POLS3025_S2,Contemporary Political Analysis,POLS3025_S2 Tutorial01/ 003,POLS3025_S2 Tutorial01/ 003,,Tutorial,Wednesday,10:00,11:00,07/22/2015,29-34,0000000000000000000000000000111111000000000000000000,COP G029,_Copland Building Room G029
POLS3028_S2,Researching and Writing Human Rights,POLS3028_S2 Lecture01/ 001,POLS3028_S2 Lecture01/ 001,,Lecture,Wednesday,14:00,16:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,COP G029,_Copland Building Room G029
POLS3030_S2,Contemporary Politics of Brazil,POLS3030_S2 Seminar01/ 001,POLS3030_S2 Seminar01/ 001,non-recorded,Seminar,Monday,13:00,15:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,COP G029,_Copland Building Room G029
POLS3030_S2,Contemporary Politics of Brazil,POLS3030_S2 Workshop01/ 001,POLS3030_S2 Workshop01/ 001,non-recorded,Workshop,Tuesday,15:00,16:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,COP G029,_Copland Building Room G029
POLS3032_S2,The Politics of Empire,POLS3032_S2 Lecture01/ 001,POLS3032_S2 Lecture01/ 001,Lectures will be recorded,Lecture,Monday,14:00,15:00,07/20/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,HA G052,_Haydon-Allen Building Room G052
POLS3032_S2,The Politics of Empire,POLS3032_S2 Workshop01/ 001,POLS3032_S2 Workshop01/ 001,,Workshop,Wednesday,14:00,16:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,MORAN G008,_Moran Building Room G008
POLS3033_S2,"Environment, Human Security and Conflict",POLS3033_S2 Workshop01/ 001,POLS3033_S2 Workshop01/ 001,,Workshop,Wednesday,10:00,13:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,COP G039,_Copland Building Tutorial Room G039
POLS3034_S2,Comparative Political Parties and Party Systems,POLS3034_S2 Lecture01/ 001,POLS3034_S2 Lecture01/ 001,,Lecture,Wednesday,10:00,12:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,COP G030,_Copland Building Room G030
POLS3034_S2,Comparative Political Parties and Party Systems,POLS3034_S2 Tutorial01/ 001,POLS3034_S2 Tutorial01/ 001,,Tutorial,Friday,11:00,12:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,COP G039,_Copland Building Tutorial Room G039
POLS3034_S2,Comparative Political Parties and Party Systems,POLS3034_S2 Tutorial01/ 002,POLS3034_S2 Tutorial01/ 002,,Tutorial,Friday,12:00,13:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,COP G039,_Copland Building Tutorial Room G039
POLS3034_S2,Comparative Political Parties and Party Systems,POLS3034_S2 Tutorial01/ 003,POLS3034_S2 Tutorial01/ 003,,Tutorial,Friday,13:00,14:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,COP G039,_Copland Building Tutorial Room G039
POLS8004_S2,Postgraduate Training in Politics and Policy: Research Methods,POLS8004_S2 Computer Lab01/ 001,POLS8004_S2 Computer Lab01/ 001,,Computer Laboratory,Thursday,09:00,12:00,08/20/2015,33,0000000000000000000000000000000010000000000000000000,COP G026,_Copland Building Computer Laboratory G026
POLS8004_S2,Postgraduate Training in Politics and Policy: Research Methods,POLS8004_S2 Computer Lab02/ 001,POLS8004_S2 Computer Lab02/ 001,,Computer Laboratory,Thursday,09:00,16:00,08/27/2015,34,0000000000000000000000000000000001000000000000000000,COP G026,_Copland Building Computer Laboratory G026
POLS8004_S2,Postgraduate Training in Politics and Policy: Research Methods,POLS8004_S2 Lecture01/ 001,POLS8004_S2 Lecture01/ 001,,Lecture,Thursday,09:00,16:00,08/06/2015,"31-32, 35",0000000000000000000000000000001100100000000000000000,MCC T4,_Manning Clark Centre (Video Conferencing) Theatrette 4
POLS8004_S2,Postgraduate Training in Politics and Policy: Research Methods,POLS8004_S2 Lecture02/ 001,POLS8004_S2 Lecture02/ 001,,Lecture,Thursday,13:00,16:00,08/20/2015,33,0000000000000000000000000000000010000000000000000000,MCC T4,_Manning Clark Centre (Video Conferencing) Theatrette 4
POLS8032_S2,Globalisation: the Interaction of Economics and Politics,POLS8032_S2 Seminar01/ 001,POLS8032_S2 Seminar01/ 001,,Seminar,Thursday,14:00,16:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,CRISP G017,_L F Crisp Building Room G017
PORT1001_S2,Introductory Portuguese I,PORT1001_S2^PORT6501_S2 Class01/ 001 ,PORT1001_S2 Class01/ 001,Class,Class,Wednesday,10:00,11:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,LAW G14,_Law Building Room G14
PORT1001_S2,Introductory Portuguese I,PORT1001_S2^PORT6501_S2 Computer Laboratory01/ 001 ,PORT1001_S2 Computer Laboratory01/ 001,Computer Laboratory,Computer Laboratory,Tuesday,09:30,11:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,BPB ETC Studio 4 Red,_Baldessin Precinct Bld Ethel Tory Centre Studio 4 Red
PORT1001_S2,Introductory Portuguese I,PORT1001_S2^PORT6501_S2 Computer Laboratory02/ 001 ,PORT1001_S2 Computer Laboratory02/ 001,Computer Laboratory,Computer Laboratory,Thursday,08:30,10:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,BPB ETC Studio 4 Red,_Baldessin Precinct Bld Ethel Tory Centre Studio 4 Red
PORT2001_S2,Continuing Portuguese I,PORT2001_S2^PORT6503_S2 Class01/ 001 ,PORT2001_S2 Class01/ 001,Class,Class,Wednesday,11:00,12:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,BPB W108,_Baldessin Precinct Building Room W108
PORT2001_S2,Continuing Portuguese I,PORT2001_S2^PORT6503_S2 Computer Laboratory01/ 001 ,PORT2001_S2 Computer Laboratory01/ 001,Computer Laboratory,Computer Laboratory,Tuesday,11:30,13:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,BPB ETC Studio 4 Red,_Baldessin Precinct Bld Ethel Tory Centre Studio 4 Red
PORT2001_S2,Continuing Portuguese I,PORT2001_S2^PORT6503_S2 Computer Laboratory01/ 002 ,PORT2001_S2 Computer Laboratory01/ 002,Computer Laboratory,Computer Laboratory,Friday,08:30,10:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,BPB ETC Studio 4 Red,_Baldessin Precinct Bld Ethel Tory Centre Studio 4 Red
PORT6501_S2,Introductory Portuguese I,PORT1001_S2^PORT6501_S2 Class01/ 001 ,PORT6501_S2 Class01/ 001,Class,Class,Wednesday,10:00,11:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,LAW G14,_Law Building Room G14
PORT6501_S2,Introductory Portuguese I,PORT1001_S2^PORT6501_S2 Computer Laboratory01/ 001 ,PORT6501_S2 Computer Laboratory01/ 001,Computer Laboratory,Computer Laboratory,Tuesday,09:30,11:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,BPB ETC Studio 4 Red,_Baldessin Precinct Bld Ethel Tory Centre Studio 4 Red
PORT6501_S2,Introductory Portuguese I,PORT1001_S2^PORT6501_S2 Computer Laboratory02/ 001 ,PORT6501_S2 Computer Laboratory02/ 001,Computer Laboratory,Computer Laboratory,Thursday,08:30,10:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,BPB ETC Studio 4 Red,_Baldessin Precinct Bld Ethel Tory Centre Studio 4 Red
PORT6503_S2,Continuing Portuguese I,PORT2001_S2^PORT6503_S2 Class01/ 001 ,PORT6503_S2 Class01/ 001,Class,Class,Wednesday,11:00,12:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,BPB W108,_Baldessin Precinct Building Room W108
PORT6503_S2,Continuing Portuguese I,PORT2001_S2^PORT6503_S2 Computer Laboratory01/ 001 ,PORT6503_S2 Computer Laboratory01/ 001,Computer Laboratory,Computer Laboratory,Tuesday,11:30,13:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,BPB ETC Studio 4 Red,_Baldessin Precinct Bld Ethel Tory Centre Studio 4 Red
PORT6503_S2,Continuing Portuguese I,PORT2001_S2^PORT6503_S2 Computer Laboratory01/ 002 ,PORT6503_S2 Computer Laboratory01/ 002,Computer Laboratory,Computer Laboratory,Friday,08:30,10:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,BPB ETC Studio 4 Red,_Baldessin Precinct Bld Ethel Tory Centre Studio 4 Red
PSYC1004_S2,Psychology 2: Understanding People in Context,PSYC1004_S2 Lecture01/ 001,PSYC1004_S2 Lecture01/ 001,Lecture A,Lecture,Thursday,12:00,13:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,MCC T1,_Manning Clark Centre Theatre 1
PSYC1004_S2,Psychology 2: Understanding People in Context,PSYC1004_S2 Lecture02/ 001,PSYC1004_S2 Lecture02/ 001,Lecture B,Lecture,Wednesday,14:00,16:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,COOMBS T,_H.C. Coombs Theatre
PSYC1004_S2,Psychology 2: Understanding People in Context,PSYC1004_S2 Practical01/ 001,PSYC1004_S2 Practical01/ 001,Practical Group 1,Practical,Monday,09:00,11:00,08/03/2015,"31-35, 38, 41-43",0000000000000000000000000000001111100100111000000000,PSYC 149,Introductory Pscyhology Laboratory 149
PSYC1004_S2,Psychology 2: Understanding People in Context,PSYC1004_S2 Practical01/ 002,PSYC1004_S2 Practical01/ 002,Practical Group 2,Practical,Monday,11:00,13:00,08/03/2015,"31-35, 38, 41-43",0000000000000000000000000000001111100100111000000000,PSYC 149,Introductory Pscyhology Laboratory 149
PSYC1004_S2,Psychology 2: Understanding People in Context,PSYC1004_S2 Practical01/ 003,PSYC1004_S2 Practical01/ 003,Practical Group 3,Practical,Monday,13:00,15:00,08/03/2015,"31-35, 38, 41-43",0000000000000000000000000000001111100100111000000000,PSYC 149,Introductory Pscyhology Laboratory 149
PSYC1004_S2,Psychology 2: Understanding People in Context,PSYC1004_S2 Practical01/ 004,PSYC1004_S2 Practical01/ 004,Practical Group 4,Practical,Tuesday,11:00,13:00,08/04/2015,"31-35, 38, 41-43",0000000000000000000000000000001111100100111000000000,PSYC 149,Introductory Pscyhology Laboratory 149
PSYC1004_S2,Psychology 2: Understanding People in Context,PSYC1004_S2 Practical01/ 005,PSYC1004_S2 Practical01/ 005,Practical Group 5,Practical,Tuesday,13:00,15:00,08/04/2015,"31-35, 38, 41-43",0000000000000000000000000000001111100100111000000000,PSYC 149,Introductory Pscyhology Laboratory 149
PSYC1004_S2,Psychology 2: Understanding People in Context,PSYC1004_S2 Practical01/ 006,PSYC1004_S2 Practical01/ 006,Practical Group 6,Practical,Tuesday,16:00,18:00,08/04/2015,"31-35, 38, 41-43",0000000000000000000000000000001111100100111000000000,PSYC 149,Introductory Pscyhology Laboratory 149
PSYC1004_S2,Psychology 2: Understanding People in Context,PSYC1004_S2 Practical01/ 007,PSYC1004_S2 Practical01/ 007,Practical Group 7,Practical,Tuesday,18:00,20:00,08/04/2015,"31-35, 38, 41-43",0000000000000000000000000000001111100100111000000000,PSYC 149,Introductory Pscyhology Laboratory 149
PSYC1004_S2,Psychology 2: Understanding People in Context,PSYC1004_S2 Practical01/ 008,PSYC1004_S2 Practical01/ 008,Practical Group 8,Practical,Wednesday,09:00,11:00,08/05/2015,"31-35, 38, 41-43",0000000000000000000000000000001111100100111000000000,PSYC 149,Introductory Pscyhology Laboratory 149
PSYC1004_S2,Psychology 2: Understanding People in Context,PSYC1004_S2 Practical01/ 009,PSYC1004_S2 Practical01/ 009,Practical Group 9,Practical,Wednesday,11:00,13:00,08/05/2015,"31-35, 38, 41-43",0000000000000000000000000000001111100100111000000000,PSYC 149,Introductory Pscyhology Laboratory 149
PSYC1004_S2,Psychology 2: Understanding People in Context,PSYC1004_S2 Practical01/ 010,PSYC1004_S2 Practical01/ 010,Practical Group 10,Practical,Tuesday,09:00,11:00,08/04/2015,"31-35, 38, 41-43",0000000000000000000000000000001111100100111000000000,PSYC 149,Introductory Pscyhology Laboratory 149
PSYC1004_S2,Psychology 2: Understanding People in Context,PSYC1004_S2 Practical01/ 011,PSYC1004_S2 Practical01/ 011,Practical Group 11,Practical,Thursday,16:00,18:00,08/06/2015,"31-35, 38, 41-43",0000000000000000000000000000001111100100111000000000,PSYC 149,Introductory Pscyhology Laboratory 149
PSYC1004_S2,Psychology 2: Understanding People in Context,PSYC1004_S2 Practical01/ 012,PSYC1004_S2 Practical01/ 012,Practical Group 12,Practical,Monday,15:00,17:00,08/03/2015,"31-35, 38, 41-43",0000000000000000000000000000001111100100111000000000,PSYC 149,Introductory Pscyhology Laboratory 149
PSYC2001_S2,Social Psychology,PSYC2001_S2 Lecture01/ 001,PSYC2001_S2 Lecture01/ 001,Lecture,Lecture,Friday,12:00,14:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,MCC T3,_Manning Clark Centre Theatre 3
PSYC2001_S2,Social Psychology,PSYC2001_S2 Practical01/ 001,PSYC2001_S2 Practical01/ 001,,Practical,Tuesday,10:00,12:00,08/04/2015,"31-35, 38, 41-43",0000000000000000000000000000001111100100111000000000,PSYC 150,Introductory Pscyhology Laboratory 150
PSYC2001_S2,Social Psychology,PSYC2001_S2 Practical01/ 003,PSYC2001_S2 Practical01/ 003,,Practical,Wednesday,10:00,12:00,08/05/2015,"31-35, 38, 41-43",0000000000000000000000000000001111100100111000000000,PSYC 150,Introductory Pscyhology Laboratory 150
PSYC2001_S2,Social Psychology,PSYC2001_S2 Practical01/ 005,PSYC2001_S2 Practical01/ 005,,Practical,Thursday,10:00,12:00,08/06/2015,"31-35, 38, 41-43",0000000000000000000000000000001111100100111000000000,PSYC 150,Introductory Pscyhology Laboratory 150
PSYC2001_S2,Social Psychology,PSYC2001_S2 Practical01/ 006,PSYC2001_S2 Practical01/ 006,,Practical,Thursday,16:00,18:00,08/06/2015,"31-35, 38, 41-43",0000000000000000000000000000001111100100111000000000,PSYC 150,Introductory Pscyhology Laboratory 150
PSYC2001_S2,Social Psychology,PSYC2001_S2 Practical01/ 007,PSYC2001_S2 Practical01/ 007,,Practical,Thursday,18:00,20:00,08/06/2015,"31-35, 38, 41-43",0000000000000000000000000000001111100100111000000000,PSYC 150,Introductory Pscyhology Laboratory 150
PSYC2008_S2,Visual Perception and Cognition,PSYC2008_S2 Lecture01/ 001,PSYC2008_S2 Lecture01/ 001,Lecture A,Lecture,Tuesday,09:00,10:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,PHYS T,_Physics Theatre
PSYC2008_S2,Visual Perception and Cognition,PSYC2008_S2 Lecture02/ 001,PSYC2008_S2 Lecture02/ 001,Lecture B,Lecture,Friday,09:00,10:00,07/24/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,PHYS T,_Physics Theatre
PSYC2008_S2,Visual Perception and Cognition,PSYC2008_S2 Practical01/ 001,PSYC2008_S2 Practical01/ 001,,Practical,Tuesday,10:00,13:00,07/28/2015,"30, 32, 34, 38, 40, 42",0000000000000000000000000000010101000101010000000000,PSYC 151,Introductory Pscyhology Laboratory 151
PSYC2008_S2,Visual Perception and Cognition,PSYC2008_S2 Practical01/ 002,PSYC2008_S2 Practical01/ 002,,Practical,Tuesday,13:00,16:00,07/28/2015,"30, 32, 34, 38, 40, 42",0000000000000000000000000000010101000101010000000000,PSYC 151,Introductory Pscyhology Laboratory 151
PSYC2008_S2,Visual Perception and Cognition,PSYC2008_S2 Practical01/ 004,PSYC2008_S2 Practical01/ 004,,Practical,Wednesday,10:00,13:00,07/29/2015,"30, 32, 34, 38, 40, 42",0000000000000000000000000000010101000101010000000000,PSYC 151,Introductory Pscyhology Laboratory 151
PSYC2008_S2,Visual Perception and Cognition,PSYC2008_S2 Practical01/ 005,PSYC2008_S2 Practical01/ 005,,Practical,Wednesday,14:00,17:00,07/29/2015,"30, 32, 34, 38, 40, 42",0000000000000000000000000000010101000101010000000000,PSYC 151,Introductory Pscyhology Laboratory 151
PSYC2008_S2,Visual Perception and Cognition,PSYC2008_S2 Practical01/ 006,PSYC2008_S2 Practical01/ 006,,Practical,Wednesday,18:00,21:00,07/29/2015,"30, 32, 34, 38, 40, 42",0000000000000000000000000000010101000101010000000000,PSYC 151,Introductory Pscyhology Laboratory 151
PSYC2008_S2,Visual Perception and Cognition,PSYC2008_S2 Practical01/ 007,PSYC2008_S2 Practical01/ 007,,Practical,Friday,10:00,13:00,07/31/2015,"30, 32, 34, 38, 40, 42",0000000000000000000000000000010101000101010000000000,PSYC 151,Introductory Pscyhology Laboratory 151
PSYC2011_S2,Introduction to Forensic and Criminal Psychology,PSYC2011_S2 Lecture01/ 001,PSYC2011_S2 Lecture01/ 001,Lecture,Lecture,Wednesday,10:00,12:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,PHYS T,_Physics Theatre
PSYC2011_S2,Introduction to Forensic and Criminal Psychology,PSYC2011_S2 Practical01/ 001,PSYC2011_S2 Practical01/ 001,,Practical,Tuesday,14:00,17:00,08/04/2015,"31, 33, 35, 39, 41, 43",0000000000000000000000000000001010100010101000000000,PSYC 151,Introductory Pscyhology Laboratory 151
PSYC2011_S2,Introduction to Forensic and Criminal Psychology,PSYC2011_S2 Practical01/ 002,PSYC2011_S2 Practical01/ 002,,Practical,Tuesday,18:00,21:00,08/04/2015,"31, 33, 35, 39, 41, 43",0000000000000000000000000000001010100010101000000000,PSYC G5,_Psychology Building Room G05
PSYC2011_S2,Introduction to Forensic and Criminal Psychology,PSYC2011_S2 Practical01/ 003,PSYC2011_S2 Practical01/ 003,,Practical,Wednesday,12:00,15:00,08/05/2015,"31, 33, 35, 39, 41, 43",0000000000000000000000000000001010100010101000000000,PSYC G5,_Psychology Building Room G05
PSYC2011_S2,Introduction to Forensic and Criminal Psychology,PSYC2011_S2 Practical01/ 004,PSYC2011_S2 Practical01/ 004,,Practical,Thursday,14:00,17:00,08/06/2015,"31, 33, 35, 39, 41, 43",0000000000000000000000000000001010100010101000000000,PSYC 151,Introductory Pscyhology Laboratory 151
PSYC2011_S2,Introduction to Forensic and Criminal Psychology,PSYC2011_S2 Practical01/ 005,PSYC2011_S2 Practical01/ 005,,Practical,Friday,09:00,12:00,08/07/2015,"31, 33, 35, 39, 41, 43",0000000000000000000000000000001010100010101000000000,PSYC 151,Introductory Pscyhology Laboratory 151
PSYC3011_S2,Perception,PSYC3011_S2 Lecture01/ 001,PSYC3011_S2 Lecture01/ 001,Lecture A,Lecture,Tuesday,11:00,12:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,PSYC G6,_Psychology Building Room G06
PSYC3011_S2,Perception,PSYC3011_S2 Lecture02/ 001,PSYC3011_S2 Lecture02/ 001,Lecture B,Lecture,Wednesday,12:00,13:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,PSYC G6,_Psychology Building Room G06
PSYC3011_S2,Perception,PSYC3011_S2 Practical01/ 001,PSYC3011_S2 Practical01/ 001,,Practical,Wednesday,14:00,17:00,08/05/2015,"31, 33, 35, 39, 41, 43",0000000000000000000000000000001010100010101000000000,PSYC 151,Introductory Pscyhology Laboratory 151
PSYC3011_S2,Perception,PSYC3011_S2 Practical01/ 002,PSYC3011_S2 Practical01/ 002,,Practical,Wednesday,18:00,21:00,08/05/2015,"31, 33, 35, 39, 41, 43",0000000000000000000000000000001010100010101000000000,PSYC 151,Introductory Pscyhology Laboratory 151
PSYC3015_S2,Issues in Cognitive Psychology,PSYC3015_S2 Lecture01/ 001,PSYC3015_S2 Lecture01/ 001,Lecture,Lecture,Tuesday,14:00,16:00,07/21/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,PSYC G6,_Psychology Building Room G06
PSYC3015_S2,Issues in Cognitive Psychology,PSYC3015_S2 Practical01/ 001,PSYC3015_S2 Practical01/ 001,,Practical,Wednesday,09:00,12:00,08/05/2015,"31, 33, 35, 39, 41, 43",0000000000000000000000000000001010100010101000000000,PSYC 151,Introductory Pscyhology Laboratory 151
PSYC3015_S2,Issues in Cognitive Psychology,PSYC3015_S2 Practical01/ 002,PSYC3015_S2 Practical01/ 002,,Practical,Thursday,18:00,21:00,08/06/2015,"31, 33, 35, 39, 41, 43",0000000000000000000000000000001010100010101000000000,PSYC 151,Introductory Pscyhology Laboratory 151
PSYC3018_S2,Advanced Research Methods,PSYC3018_S2 Computer Laboratory01/ 001,PSYC3018_S2 Computer Laboratory01/ 001,,Computer Laboratory,Tuesday,11:00,13:00,08/04/2015,"31-34, 38-41",0000000000000000000000000000001111000111100000000000,COP G021,_Copland Building Computer Laboratory G021
PSYC3018_S2,Advanced Research Methods,PSYC3018_S2 Computer Laboratory01/ 002,PSYC3018_S2 Computer Laboratory01/ 002,,Computer Laboratory,Tuesday,16:00,18:00,08/04/2015,"31-34, 38-41",0000000000000000000000000000001111000111100000000000,COP G021,_Copland Building Computer Laboratory G021
PSYC3018_S2,Advanced Research Methods,PSYC3018_S2 Computer Laboratory01/ 003,PSYC3018_S2 Computer Laboratory01/ 003,,Computer Laboratory,Tuesday,18:00,20:00,08/04/2015,"31-34, 38-41",0000000000000000000000000000001111000111100000000000,COP G021,_Copland Building Computer Laboratory G021
PSYC3018_S2,Advanced Research Methods,PSYC3018_S2 Computer Laboratory01/ 004,PSYC3018_S2 Computer Laboratory01/ 004,,Computer Laboratory,Wednesday,14:00,16:00,08/05/2015,"31-34, 38-41",0000000000000000000000000000001111000111100000000000,COP G021,_Copland Building Computer Laboratory G021
PSYC3018_S2,Advanced Research Methods,PSYC3018_S2 Computer Laboratory01/ 005,PSYC3018_S2 Computer Laboratory01/ 005,,Computer Laboratory,Wednesday,16:00,18:00,08/05/2015,"31-34, 38-41",0000000000000000000000000000001111000111100000000000,COP G021,_Copland Building Computer Laboratory G021
PSYC3018_S2,Advanced Research Methods,PSYC3018_S2 Computer Laboratory01/ 006,PSYC3018_S2 Computer Laboratory01/ 006,,Computer Laboratory,Tuesday,09:00,11:00,08/04/2015,"31-34, 38-41",0000000000000000000000000000001111000111100000000000,COP G032,_Copland Building Computer Laboratory G032
PSYC3018_S2,Advanced Research Methods,PSYC3018_S2 Computer Laboratory01/ 007,PSYC3018_S2 Computer Laboratory01/ 007,,Computer Laboratory,Friday,12:00,14:00,08/07/2015,"31-34, 38-41",0000000000000000000000000000001111000111100000000000,COP G021,_Copland Building Computer Laboratory G021
PSYC3018_S2,Advanced Research Methods,PSYC3018_S2 Computer Laboratory01/ 008,PSYC3018_S2 Computer Laboratory01/ 008,,Computer Laboratory,Thursday,18:00,20:00,08/06/2015,"31-34, 38-41",0000000000000000000000000000001111000111100000000000,COP G032,_Copland Building Computer Laboratory G032
PSYC3018_S2,Advanced Research Methods,PSYC3018_S2 Lecture01/ 001,PSYC3018_S2 Lecture01/ 001,Lecture,Lecture,Thursday,10:00,12:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,PHYS T,_Physics Theatre
PSYC3020_S2,Health Psychology,PSYC3020_S2 Computer Laboratory01/ 001,PSYC3020_S2 Computer Laboratory01/ 001,,Computer Laboratory,Tuesday,18:00,21:00,08/11/2015,"34, 42",0000000000000000000000000000000001000000010000000000,COP G025,_Copland Building Computer Laboratory G025
PSYC3020_S2,Health Psychology,PSYC3020_S2 Computer Laboratory01/ 002,PSYC3020_S2 Computer Laboratory01/ 002,,Computer Laboratory,Wednesday,16:00,19:00,08/12/2015,"34, 42",0000000000000000000000000000000001000000010000000000,COP G025,_Copland Building Computer Laboratory G025
PSYC3020_S2,Health Psychology,PSYC3020_S2 Computer Laboratory01/ 003,PSYC3020_S2 Computer Laboratory01/ 003,,Computer Laboratory,Thursday,09:00,12:00,08/13/2015,"34, 42",0000000000000000000000000000000001000000010000000000,COP G025,_Copland Building Computer Laboratory G025
PSYC3020_S2,Health Psychology,PSYC3020_S2 Computer Laboratory01/ 004,PSYC3020_S2 Computer Laboratory01/ 004,,Computer Laboratory,Thursday,16:00,19:00,08/13/2015,"34, 42",0000000000000000000000000000000001000000010000000000,COP G025,_Copland Building Computer Laboratory G025
PSYC3020_S2,Health Psychology,PSYC3020_S2 Lecture01/ 001,PSYC3020_S2 Lecture01/ 001,Lecture A,Lecture,Wednesday,13:00,14:00,07/22/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,RS Chem T,_Research School of Chemistry Theatre
PSYC3020_S2,Health Psychology,PSYC3020_S2 Lecture02/ 001,PSYC3020_S2 Lecture02/ 001,Lecture B,Lecture,Thursday,12:00,13:00,07/23/2015,"29-35, 38-43",0000000000000000000000000000111111100111111000000000,STB_S1 (3.07),"_STB_Seminar Room 1 (3.07), Level 3"
PSYC3020_S2,Health Psychology,PSYC3020_S2 Practical01/ 001,PSYC3020_S2 Practical01/ 001,,Practical,Tuesday,18:00,21:00,07/28/2015,"30, 38, 40",0000000000000000000000000000010000000101000000000000,PSYC 150,Introductory Pscyhology Laboratory 150
PSYC3020_S2,Health Psychology,PSYC3020_S2 Practical01/ 002,PSYC3020_S2 Practical01/ 002,,Practical,Wednesday,16:00,19:00,07/29/2015,"30, 38, 40",0000000000000000000000000000010000000101000000000000,PSYC 150,Introductory Pscyhology Laboratory 150
